Player,Curr2,Curr3,Curr4,Curr5,Curr_Score,Prev2,Prev3,Prev4,Prev5,Prev_Score,Inc_Score
Anadolu EFES0,0,103,3,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0,0,0,0,0,0,112.0
Ares Inferno65,201,54,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75,0,0,0,0,0,110.75
DonKanallje4,47,76,6,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15,0,0,0,0,0,106.15
brokenjade001,14,100,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6,0,0,0,0,0,103.6
Snowbody0,0,97,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0,0,0,0,0,0,97.0
Loos0,16,85,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0,0,0,0,0,0,89.0
alek0,4,75,1,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0,0,0,0,0,0,79.0
TortureAngel0,34,69,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5,0,0,0,0,0,77.5
malphite0,0,76,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0,0,0,0,0,0,76.0
Lil Stinker0,0,75,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0,0,0,0,0,0,75.0
MinaOfDoom0,0,66,1,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0,0,0,0,0,0,69.0
tank0070,70,51,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5,0,0,0,0,0,68.5
Orkam0,28,60,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0,0,0,0,0,0,67.0
Lord Casco0,196,17,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0,0,0,0,0,0,66.0
YumYum0,0,64,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0,0,0,0,0,0,64.0
ReyNema0,9,45,5,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25,0,0,0,0,0,62.25
Perun0,3,61,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75,0,0,0,0,0,61.75
Pori Junior37,94,33,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2,0,0,0,0,0,60.2
FLuffyBunny0,0,60,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0,0,0,0,0,0,60.0
Wolffssonson288,100,2,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8,0,0,0,0,0,55.8
Yum Yum 10,1,53,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25,0,0,0,0,0,53.25
DagNab It0,0,53,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0
Letel530,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0,0,0,0,0,0,53.0
Lord Pori0,2,11,13,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5,0,0,0,0,0,50.5
Lord Tudor0,4,48,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0,0,0,0,0,0,49.0
tank008326,65,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85,0,0,0,0,0,48.85
Pennybags 70,0,43,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0
Wuesti0,0,43,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0,0,0,0,0,0,43.0
shiny0,139,8,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75,0,0,0,0,0,42.75
Laxuss0,3,38,1,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75,0,0,0,0,0,41.75
Lady Lioness0,37,32,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25,0,0,0,0,0,41.25
brokenjade0170,108,5,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0,0,0,0,0,0,39.0
Wolffsson0,11,35,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75,0,0,0,0,0,37.75
